id,name,domain,category_vi,latitude,longitude,address,district,province,description,search_text
HN_02088,Miutea Lê Văn Hiến,Ẩm thực,quán cà phê,21.0747561,105.7735045,"Thành Duy, 54 Đường Nông Lâm, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội",Hà Nội,Hà Nội,"Miutea Lê Văn Hiến là quán cà phê tại Hà Nội, Hà Nội.",Miutea Lê Văn Hiến Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02089,Kem 35,Ẩm thực,quán kem,21.076955,105.7733385,"Hair Salon Hoài An, 68 Đường Cầu Vồng, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Kem 35 là quán kem tại Hà Nội, Hà Nội.",Kem 35 Ẩm thực quán kem Hà Nội Hà Nội
HN_02090,Quán Kimchi,Ẩm thực,nhà hàng,21.0773724,105.7738987,"Quán Linh Linh, Ngõ 1 Phố Văn Hội, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Quán Kimchi là nhà hàng tại Hà Nội, Hà Nội.",Quán Kimchi Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02091,Trà sữa Mixue,Ẩm thực,quán cà phê,21.077375,105.774061,"Đường Cầu Vồng, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Trà sữa Mixue là quán cà phê tại Hà Nội, Hà Nội.",Trà sữa Mixue Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02092,Tri Kỷ Quán,Ẩm thực,nhà hàng,21.0772991,105.7738059,"Sửa Chữa Mua Bán Lắp Đặt Điện Lạnh Quang Bình, 56 Đường Cầu Vồng, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Tri Kỷ Quán là nhà hàng tại Hà Nội, Hà Nội.",Tri Kỷ Quán Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02093,Bún Riêu cá Trường Sa,Ẩm thực,nhà hàng,21.0771889,105.7736517,"Thuốc Tân Dược, Đường Cầu Vồng, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Bún Riêu cá Trường Sa là nhà hàng tại Hà Nội, Hà Nội.",Bún Riêu cá Trường Sa Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02094,Tháng 6 Cafe,Ẩm thực,quán cà phê,21.0726723,105.7728299,"Phở Bò Nam Định, 33 Ngõ 32 Viên, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Tháng 6 Cafe là quán cà phê tại Hà Nội, Hà Nội.",Tháng 6 Cafe Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02095,1992 Quán,Ẩm thực,nhà hàng,21.0746994,105.7731845,"Quán 119, 119 Phố Lê Văn Hiến, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"1992 Quán là nhà hàng tại Hà Nội, Hà Nội.",1992 Quán Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02096,Trà Sữa Park Tea,Ẩm thực,quán cà phê,21.0746304,105.7733019,"Thời Trang Nữ Mazuko's House, 111 Phố Lê Văn Hiến, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Trà Sữa Park Tea là quán cà phê tại Hà Nội, Hà Nội.",Trà Sữa Park Tea Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02097,Bếp 88 - Nộm - Bánh bột lọc - Nem nướng - Đồ ăn vặt,Ẩm thực,nhà hàng,21.0746565,105.7733894,"Ngô Đồng Quán, 103 Phố Lê Văn Hiến, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Bếp 88 - Nộm - Bánh bột lọc - Nem nướng - Đồ ăn vặt là nhà hàng tại Hà Nội, Hà Nội.",Bếp 88 - Nộm - Bánh bột lọc - Nem nướng - Đồ ăn vặt Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02098,Fin House - Buffet Lẩu Thái,Ẩm thực,nhà hàng,21.0746505,105.7726866,"Kem Cuộn Thái Lan, 141 Phố Lê Văn Hiến, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Fin House - Buffet Lẩu Thái là nhà hàng tại Hà Nội, Hà Nội.",Fin House - Buffet Lẩu Thái Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02099,Bụi phố,Ẩm thực,quán cà phê,21.0744506,105.7725452,"Ngõ 141 Lê Văn Hiến, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Bụi phố là quán cà phê tại Hà Nội, Hà Nội.",Bụi phố Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02100,Bún Đậu Mẹt 37 Quán,Ẩm thực,nhà hàng,21.0741227,105.7736658,"Shop Thời Trang Nữ Xíu, Ngõ 85 Lê Văn Hiến, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Bún Đậu Mẹt 37 Quán là nhà hàng tại Hà Nội, Hà Nội.",Bún Đậu Mẹt 37 Quán Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02101,Cơm Ngon,Ẩm thực,nhà hàng,21.0744745,105.7730873,"Ngõ 87 Lê Văn Hiến, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Cơm Ngon là nhà hàng tại Hà Nội, Hà Nội.",Cơm Ngon Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02102,Kem Tràng Tiền,Ẩm thực,quán kem,21.0783825,105.775628,"Tiệm Sửa Chữa Xe Máy, Đường Cầu Vồng, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội",Hà Nội,Hà Nội,"Kem Tràng Tiền là quán kem tại Hà Nội, Hà Nội.",Kem Tràng Tiền Ẩm thực quán kem Hà Nội Hà Nội
HN_02103,Cơm Ngon Hà Nội,Ẩm thực,nhà hàng,21.0787502,105.7747002,"Bin Bông Quán, 46 Đường Cầu Vồng, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Cơm Ngon Hà Nội là nhà hàng tại Hà Nội, Hà Nội.",Cơm Ngon Hà Nội Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02104,Takoyaki,Ẩm thực,nhà hàng,21.0389067,105.7854561,"Trà Sữa Amber Sugar, Dịch Vọng Hậu, Cầu Giấy, Hà Nội, 11310",Hà Nội,Hà Nội,"Takoyaki là nhà hàng tại Hà Nội, Hà Nội.",Takoyaki Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02105,Bún Chả Mỹ Độ,Ẩm thực,quán thức ăn nhanh,21.0745531,105.7733605,"Kem Bốn Mùa, Phố Lê Văn Hiến, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Bún Chả Mỹ Độ là quán thức ăn nhanh tại Hà Nội, Hà Nội.",Bún Chả Mỹ Độ Ẩm thực quán thức ăn nhanh Hà Nội Hà Nội
HN_02106,Còil cafe flim,Ẩm thực,quán cà phê,21.074411,105.7735215,"Cafe Phim Cofil Entertainment, 1 Đường Nông Lâm, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Còil cafe flim là quán cà phê tại Hà Nội, Hà Nội.",Còil cafe flim Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02107,Fin BBQ-Buffet,Ẩm thực,nhà hàng,21.074431,105.7733777,"Ngõ 87 Lê Văn Hiến, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Fin BBQ-Buffet là nhà hàng tại Hà Nội, Hà Nội.",Fin BBQ-Buffet Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02108,Nhà hàng Hà Thành,Ẩm thực,nhà hàng,21.073596,105.7743089,"Trung Tâm Gia Sư Tài Chính, Ngách 59/14 Lê Văn Hiến, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Nhà hàng Hà Thành là nhà hàng tại Hà Nội, Hà Nội.",Nhà hàng Hà Thành Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02109,To co to co,Ẩm thực,quán cà phê,21.0742568,105.7734914,"Giày Dép Minh Toàn, 87 Phố Lê Văn Hiến, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"To co to co là quán cà phê tại Hà Nội, Hà Nội.",To co to co Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02110,Ốc anh em,Ẩm thực,nhà hàng,21.0739341,105.7735892,"Gian Hàng Sinh Viên Đoàn Thanh Niên Hội Sinh Viên Trường Đại Học Mỏ Địa Chất, Ngõ 85 Lê Văn Hiến, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Ốc anh em là nhà hàng tại Hà Nội, Hà Nội.",Ốc anh em Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02111,Cafe Nhà Kê,Ẩm thực,quán cà phê,21.0738583,105.77364,"Ngõ 85 Lê Văn Hiến, Đức Thắng, Quận Bắc Từ Liêm, Hà Nội, 11910",Hà Nội,Hà Nội,"Cafe Nhà Kê là quán cà phê tại Hà Nội, Hà Nội.",Cafe Nhà Kê Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02112,Bánh bao Bình Mỗ,Ẩm thực,nhà hàng,21.0293084,105.8464797,"Cafe Nước Ép Trái Cây, 12 Phố Quán Sứ, Hàng Bông, Hoàn Kiếm, Hà Nội, 11017",Hà Nội,Hà Nội,"Bánh bao Bình Mỗ là nhà hàng tại Hà Nội, Hà Nội.",Bánh bao Bình Mỗ Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02113,Starbucks,Ẩm thực,quán cà phê,21.0069088,105.795654,"119 Đường Trần Duy Hưng, Trung Hòa, Cầu Giấy, Hà Nội, 11313",Hà Nội,Hà Nội,"Starbucks là quán cà phê tại Hà Nội, Hà Nội.",Starbucks Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02114,Highlands Coffee,Ẩm thực,quán cà phê,21.0068472,105.7959343,"Đường Hoàng Minh Giám, Trung Hòa, Cầu Giấy, Hà Nội, 11313",Hà Nội,Hà Nội,"Highlands Coffee là quán cà phê tại Hà Nội, Hà Nội.",Highlands Coffee Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02115,Starbucks,Ẩm thực,quán cà phê,21.0082385,105.7975851,"Charmvit Grand Plaza, 117 Đường Hoàng Minh Giám, Trung Hòa, Cầu Giấy, Hà Nội",Hà Nội,Hà Nội,"Starbucks là quán cà phê tại Hà Nội, Hà Nội.",Starbucks Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02116,Highlands Coffee,Ẩm thực,quán cà phê,21.0410354,105.7902666,"Nhà Hàng Steakhouse Toro Cientos, 107 Đường Nguyễn Phong Sắc, Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Hà Nội,Hà Nội,"Highlands Coffee là quán cà phê tại Hà Nội, Hà Nội.",Highlands Coffee Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02117,ola's steak,Ẩm thực,nhà hàng,21.0279055,105.8337937,"Điện Thoại Công Cộng Trần Tùng, 3 Phố Cat Linh, Quốc Tử Giám, Đống Đa, Hà Nội",Hà Nội,Hà Nội,"ola's steak là nhà hàng tại Hà Nội, Hà Nội.",ola's steak Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02118,Triều Patisserie,Ẩm thực,quán cà phê,21.0324208,105.8478119,"Ruxy, 29 Phố Hàng Nón, Hà Nội Old Quarter, Hàng Gai, Hoàn Kiếm, Hà Nội, 11015",Hà Nội,Hà Nội,"Triều Patisserie là quán cà phê tại Hà Nội, Hà Nội.",Triều Patisserie Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02119,Pho Gon,Ẩm thực,nhà hàng,21.0213052,105.8560894,"Nhà Hàng Đệ Nhất Ba Bà, Phan Chu Trinh, Hoàn Kiếm, Hà Nội, 11021",Hà Nội,Hà Nội,"Pho Gon là nhà hàng tại Hà Nội, Hà Nội.",Pho Gon Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02120,Khách sạn Lieber,Du lịch,khách sạn,20.9699561,105.7854278,"Chuyên Tóc Nam Hồng Sơn, 5 Phố Yên Phúc, Phúc La, Hà Đông, Hà Nội, 12108",Hà Nội,Hà Nội,"Khách sạn Lieber là khách sạn tại Hà Nội, Hà Nội.",Khách sạn Lieber Du lịch khách sạn Hà Nội Hà Nội
HN_02121,KEM MIXUE,Ẩm thực,quán cà phê,21.261355,105.8534708,"Phố Nỉ, Phù Linh, Sóc Sơn, Hà Nội, 12212",Hà Nội,Hà Nội,"KEM MIXUE là quán cà phê tại Hà Nội, Hà Nội.",KEM MIXUE Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02122,Hanoi Aria Central Hotel & Spa,Du lịch,khách sạn,21.0268455,105.8416146,"Cửa Hàng Sơn Levis, 47 Đường Lê Duẩn, Cửa Nam, Hoàn Kiếm, Hà Nội, 11018",Hà Nội,Hà Nội,"Hanoi Aria Central Hotel & Spa là khách sạn tại Hà Nội, Hà Nội.",Hanoi Aria Central Hotel & Spa Du lịch khách sạn Hà Nội Hà Nội
HN_02123,Jollibee,Ẩm thực,quán thức ăn nhanh,21.0062816,105.8320491,"8A Ngõ 103 Phạm Ngọc Thạch, Trung Tự, Đống Đa, Hà Nội, 11520",Hà Nội,Hà Nội,"Jollibee là quán thức ăn nhanh tại Hà Nội, Hà Nội.",Jollibee Ẩm thực quán thức ăn nhanh Hà Nội Hà Nội
HN_02124,Pho Chuyen Bo,Ẩm thực,nhà hàng,21.0357453,105.8459984,"Máy Tính Ngân Trần, Phố Phùng Hưng, Hà Nội Old Quarter, Hàng Mã, Hoàn Kiếm, Hà Nội, 11013",Hà Nội,Hà Nội,"Pho Chuyen Bo là nhà hàng tại Hà Nội, Hà Nội.",Pho Chuyen Bo Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02125,Bánh mì Trâm,Ẩm thực,quán thức ăn nhanh,21.0282523,105.8425041,"Coffee Kull, 20 Đường Đình Ngang, Cửa Nam, Hoàn Kiếm, Hà Nội, 11018",Hà Nội,Hà Nội,"Bánh mì Trâm là quán thức ăn nhanh tại Hà Nội, Hà Nội.",Bánh mì Trâm Ẩm thực quán thức ăn nhanh Hà Nội Hà Nội
HN_02126,Phở bưng Hàng Trống,Ẩm thực,nhà hàng,21.0313423,105.8493056,"113 Phố Hàng Gai, Hàng Trống, Hoàn Kiếm, Hà Nội, 11015",Hà Nội,Hà Nội,"Phở bưng Hàng Trống là nhà hàng tại Hà Nội, Hà Nội.",Phở bưng Hàng Trống Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02127,Miến trộn mực,Ẩm thực,nhà hàng,21.0333264,105.852783,"Ngõ Trung Yên, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11011",Hà Nội,Hà Nội,"Miến trộn mực là nhà hàng tại Hà Nội, Hà Nội.",Miến trộn mực Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02128,Hải Xệ,Ẩm thực,quán thức ăn nhanh,21.0348403,105.853869,"Phố Lương Ngọc Quyến, Hà Nội Old Quarter, Hàng Buồm, Hoàn Kiếm, Hà Nội, 11010",Hà Nội,Hà Nội,"Hải Xệ là quán thức ăn nhanh tại Hà Nội, Hà Nội.",Hải Xệ Ẩm thực quán thức ăn nhanh Hà Nội Hà Nội
HN_02129,Quán Cô Nhàn,Ẩm thực,nhà hàng,21.0364653,105.8515432,"Ăn Và Uống Kebab & Co, 29A Phố Nguyễn Siêu, Hà Nội Old Quarter, Hàng Buồm, Hoàn Kiếm, Hà Nội, 11010",Hà Nội,Hà Nội,"Quán Cô Nhàn là nhà hàng tại Hà Nội, Hà Nội.",Quán Cô Nhàn Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02130,Bánh cuốn gia truyền thanh vân,Ẩm thực,nhà hàng,21.0362825,105.8470163,"Quần Áo Solar, 2 Phố Hàng Gà, Hà Nội Old Quarter, Hàng Bồ, Hoàn Kiếm, Hà Nội, 11014",Hà Nội,Hà Nội,"Bánh cuốn gia truyền thanh vân là nhà hàng tại Hà Nội, Hà Nội.",Bánh cuốn gia truyền thanh vân Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02131,Phở Lâm,Ẩm thực,nhà hàng,21.0356438,105.846433,"Quán Lâm Phở Bò, 48 Ngõ Hàng Vải, Hà Nội Old Quarter, Hàng Bồ, Hoàn Kiếm, Hà Nội, 11014",Hà Nội,Hà Nội,"Phở Lâm là nhà hàng tại Hà Nội, Hà Nội.",Phở Lâm Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02132,Phở hà nội,Ẩm thực,nhà hàng,21.0253245,105.8516925,"Trung Tâm Thương Mại Và Dịch Vụ Du Lịch CTSC, Phố Bà Triệu, Tràng Tiền, Hoàn Kiếm, Hà Nội, 11022",Hà Nội,Hà Nội,"Phở hà nội là nhà hàng tại Hà Nội, Hà Nội.",Phở hà nội Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02133,Quan banh con Thanh van,Ẩm thực,nhà hàng,21.0181861,105.8519116,"Bánh Cuốn Gia Truyền Thanh Vân, 87 Phố Lê Văn Hưu, Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội, 11612",Hà Nội,Hà Nội,"Quan banh con Thanh van là nhà hàng tại Hà Nội, Hà Nội.",Quan banh con Thanh van Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02134,韓式BBQ,Ẩm thực,nhà hàng,21.0400604,105.844859,"Atm Sacombank, 25A Phố Phan Đình Phùng, Quán Thánh, Ba Đình, Hà Nội, 11118",Hà Nội,Hà Nội,"韓式BBQ là nhà hàng tại Hà Nội, Hà Nội.",韓式BBQ Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02135,Luxury Airport Hotel Noibai,Du lịch,khách sạn,21.1982769,105.83269,"Quán Ăn Vặt Bigbang Cơ Sở 2, 95 Quốc Lộ 2, Phú Minh, Sóc Sơn, Hà Nội, 12223",Hà Nội,Hà Nội,"Luxury Airport Hotel Noibai là khách sạn tại Hà Nội, Hà Nội.",Luxury Airport Hotel Noibai Du lịch khách sạn Hà Nội Hà Nội
HN_02136,Quán Ăn Ngon food court,Ẩm thực,nhà hàng,21.0168214,105.8557935,"Nem Khoai Hoa Béo Cơ Sở 9, 32B Phố Lò Đúc, Phạm Đình Hổ, Hai Bà Trưng, Hà Nội, 11611",Hà Nội,Hà Nội,"Quán Ăn Ngon food court là nhà hàng tại Hà Nội, Hà Nội.",Quán Ăn Ngon food court Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02137,Nhà Phố Hà Nội 437 Hồng Hà Sinsoledad,Du lịch,khách sạn,21.03648,105.8542595,"Đường Hồng Hà, Phúc Tân, Hoàn Kiếm, Hà Nội, 11008",Hà Nội,Hà Nội,"Nhà Phố Hà Nội 437 Hồng Hà Sinsoledad là khách sạn tại Hà Nội, Hà Nội.",Nhà Phố Hà Nội 437 Hồng Hà Sinsoledad Du lịch khách sạn Hà Nội Hà Nội
HN_02138,Highlands Coffee,Ẩm thực,quán cà phê,21.0233012,105.809692,"ATM - Ngân Hàng Xuất Nhập Khẩu Việt Nam - Eximbank, Láng Thượng, Đống Đa, Hà Nội",Hà Nội,Hà Nội,"Highlands Coffee là quán cà phê tại Hà Nội, Hà Nội.",Highlands Coffee Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02139,Lotteria,Ẩm thực,quán thức ăn nhanh,21.03203,105.8128607,"Campir, 54 Phố Liễu Giai, Cống Vị, Ba Đình, Hà Nội, 11109",Hà Nội,Hà Nội,"Lotteria là quán thức ăn nhanh tại Hà Nội, Hà Nội.",Lotteria Ẩm thực quán thức ăn nhanh Hà Nội Hà Nội
HN_02140,Highlands Coffee,Ẩm thực,quán cà phê,21.031277,105.8147263,"Techcom Bank, 29 Phố Liễu Giai, Ngọc Khánh, Ba Đình, Hà Nội, 11109",Hà Nội,Hà Nội,"Highlands Coffee là quán cà phê tại Hà Nội, Hà Nội.",Highlands Coffee Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02141,Starbucks,Ẩm thực,quán cà phê,21.0311405,105.8149862,"Vincom, Phố Kim Mã, Ngọc Khánh, Ba Đình, Hà Nội, 11109",Hà Nội,Hà Nội,"Starbucks là quán cà phê tại Hà Nội, Hà Nội.",Starbucks Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02142,McDonald's,Ẩm thực,quán thức ăn nhanh,20.9973267,105.8679256,"Phố Minh Khai, Vĩnh Tuy, Hai Bà Trưng, Hà Nội, 11622",Hà Nội,Hà Nội,"McDonald's là quán thức ăn nhanh tại Hà Nội, Hà Nội.",McDonald's Ẩm thực quán thức ăn nhanh Hà Nội Hà Nội
HN_02143,Bún Ốc Hương Xưa,Ẩm thực,nhà hàng,20.9878992,105.7510054,"Dương Nội, Hà Đông, Hà Nội",Hà Nội,Hà Nội,"Bún Ốc Hương Xưa là nhà hàng tại Hà Nội, Hà Nội.",Bún Ốc Hương Xưa Ẩm thực nhà hàng Hà Nội Hà Nội
HN_02144,Hậu Béo,Ẩm thực,quán thức ăn nhanh,21.0522774,105.8379513,"Quán Ốc Ốc, Phố Yên Phụ, Yên Phụ, Tây Hồ, Hà Nội, 11213",Hà Nội,Hà Nội,"Hậu Béo là quán thức ăn nhanh tại Hà Nội, Hà Nội.",Hậu Béo Ẩm thực quán thức ăn nhanh Hà Nội Hà Nội
HN_02145,Bún đậu Thanh Hằng,Ẩm thực,quán thức ăn nhanh,21.0361708,105.8530997,"9 Phố Đông Thái, Hà Nội Old Quarter, Hàng Buồm, Hoàn Kiếm, Hà Nội, 11010",Hà Nội,Hà Nội,"Bún đậu Thanh Hằng là quán thức ăn nhanh tại Hà Nội, Hà Nội.",Bún đậu Thanh Hằng Ẩm thực quán thức ăn nhanh Hà Nội Hà Nội
HN_02147,My vằn thắn sủi cảo,Ẩm thực,quán thức ăn nhanh,21.0371597,105.8506807,"Cửa Hàng Bích Bình Chuyên Chiếu Rèm, 62 Phố Hàng Chiếu, Hà Nội Old Quarter, Đồng Xuân, Hoàn Kiếm, Hà Nội, 11009",Hà Nội,Hà Nội,"My vằn thắn sủi cảo là quán thức ăn nhanh tại Hà Nội, Hà Nội.",My vằn thắn sủi cảo Ẩm thực quán thức ăn nhanh Hà Nội Hà Nội
HN_02148,Mỳ vằn thắn Bình Tây Phố,Ẩm thực,quán thức ăn nhanh,21.0371679,105.850796,"Cửa Hàng Đặc Sản Bò Khô Ướt Tỏi Thủy, 56 Phố Hàng Chiếu, Hà Nội Old Quarter, Đồng Xuân, Hoàn Kiếm, Hà Nội, 11009",Hà Nội,Hà Nội,"Mỳ vằn thắn Bình Tây Phố là quán thức ăn nhanh tại Hà Nội, Hà Nội.",Mỳ vằn thắn Bình Tây Phố Ẩm thực quán thức ăn nhanh Hà Nội Hà Nội
HN_02149,Bánh rán mật đường,Ẩm thực,quán thức ăn nhanh,21.037222,105.8509197,"Mành Chiếu Thiên Phú, Phố Hàng Chiếu, Hà Nội Old Quarter, Đồng Xuân, Hoàn Kiếm, Hà Nội, 11009",Hà Nội,Hà Nội,"Bánh rán mật đường là quán thức ăn nhanh tại Hà Nội, Hà Nội.",Bánh rán mật đường Ẩm thực quán thức ăn nhanh Hà Nội Hà Nội
HN_02150,Joma Bakery Cafe,Ẩm thực,quán cà phê,21.0345791,105.8139822,"Ngân Hàng Việt Nam Thịnh Vượng - VPBank - Phòng Giao Dịch Liễu Giai, 30 Phố Liễu Giai, Cống Vị, Ba Đình, Hà Nội, 11108",Hà Nội,Hà Nội,"Joma Bakery Cafe là quán cà phê tại Hà Nội, Hà Nội.",Joma Bakery Cafe Ẩm thực quán cà phê Hà Nội Hà Nội
HN_02151,Bún chả 17 Chương Dương Độ,Ẩm thực,quán thức ăn nhanh,21.0295069,105.8584464,"Bánh Mì Việt, 47 Phố Chương Dương Độ, Chương Dương Độ, Hoàn Kiếm, Hà Nội, 11023",Hà Nội,Hà Nội,"Bún chả 17 Chương Dương Độ là quán thức ăn nhanh tại Hà Nội, Hà Nội.",Bún chả 17 Chương Dương Độ Ẩm thực quán thức ăn nhanh Hà Nội Hà Nội
HN_02152,Đặc sản Bánh cuốn Cao Bằng,Ẩm thực,quán thức ăn nhanh,21.0103866,105.8187857,"Phòng Khám Chuyên Khoa Tai Mũi Họng Bác Sĩ Nguyễn Xuân Nam, Phố Thái Thịnh, Trung Liệt, Đống Đa, Hà Nội, 11515",Hà Nội,Hà Nội,"Đặc sản Bánh cuốn Cao Bằng là quán thức ăn nhanh tại Hà Nội, Hà Nội.",Đặc sản Bánh cuốn Cao Bằng Ẩm thực quán thức ăn nhanh Hà Nội Hà Nội
HN_02153,Sữa chua thạch lá nếp,Ẩm thực,quán thức ăn nhanh,21.0334506,105.8520232,"27A Ngõ Trung Yên, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11011",Hà Nội,Hà Nội,"Sữa chua thạch lá nếp là quán thức ăn nhanh tại Hà Nội, Hà Nội.",Sữa chua thạch lá nếp Ẩm thực quán thức ăn nhanh Hà Nội Hà Nội
HN_02154,Chayfood,Ẩm thực,nhà hàng,21.033073,105.8543947,"Quán Rượu Bình Sơn, 64 Phố Nguyễn Hữu Huân, Hà Nội Old Quarter, Lý Thái Tổ, Hoàn Kiếm, Hà Nội",Hà Nội,Hà Nội,"Chayfood là nhà hàng tại Hà Nội, Hà Nội.",Chayfood Ẩm thực nhà hàng Hà Nội Hà Nội
